OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition
8,2009,2009,1300,1314,1314,2,6,0,2009.0,2,552,12.343466568968994,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
4,1947,1950,0,672,912,1,3,0,1978.5061638868744,0,0,11.296012463406655,4.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,4.0
6,1971,1971,672,672,1218,1,7,0,1978.5061638868744,0,0,11.424094251263613,4.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,0.0
5,1964,1964,912,912,912,1,5,0,1964.0,1,288,11.652687407345388,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,0.0
5,1968,1968,952,1211,1211,1,5,1,1968.0,1,322,11.805595078933049,3.0,1.0,3.0,3.0,4.0,0.0,19.0,1.0,0.0,2.0,3.0,6.0,6.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1949,1950,1040,1168,1846,2,7,1,1949.0,1,315,11.870599909242044,3.0,1.0,3.0,3.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,5.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
5,1951,1951,2136,2136,2136,2,7,0,1951.0,2,528,11.834284063781393,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,0.0,3.0,3.0,6.0,1.0,4.0,0.0,0.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
7,2004,2005,788,788,1490,2,8,1,2004.0,2,388,12.122691036591123,3.0,1.0,0.0,3.0,4.0,0.0,8.0,6.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1958,1958,588,1138,1138,1,6,0,1958.0,1,264,11.884489021402711,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,7.0,3.0,12.0,13.0,1.0,3.0,2.0,1.0,4.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,3.0,8.0,4.0
6,2007,2007,894,894,1933,2,9,1,2007.0,3,668,12.273731294003989,3.0,1.0,0.0,3.0,1.0,0.0,21.0,1.0,0.0,5.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1965,2008,912,912,912,1,5,0,1992.0,2,576,11.898187865760873,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2008,2008,1702,1702,1702,1,7,1,2008.0,3,1052,12.813917896253697,3.0,1.0,3.0,3.0,0.0,0.0,16.0,2.0,4.0,2.0,3.0,8.0,8.0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
5,1960,1960,1075,1507,1507,2,7,0,1960.0,1,404,11.751942365440728,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,7.0,3.0,3.0,6.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
5,1977,1977,1361,1361,2620,2,12,1,1977.0,2,600,12.154779351142624,3.0,1.0,0.0,3.0,4.0,0.0,19.0,1.0,2.0,0.0,5.0,9.0,10.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,3.0,2.0,5.0,5.0,0.0,4.0,8.0,4.0
5,1962,1962,1106,1190,1190,1,6,0,1962.0,2,540,11.794337924408413,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,2.0,7.0,3.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
4,1962,1962,0,1224,1224,2,6,0,1962.0,2,462,11.53076538309856,3.0,1.0,3.0,3.0,2.0,0.0,12.0,2.0,2.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1959,1959,1188,1188,1188,1,6,0,1959.0,2,531,11.863582336583399,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,9.0,10.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0
5,1911,1950,940,1024,1964,1,7,0,1978.5061638868744,0,0,11.77528972943772,2.0,1.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,5.0,1.0,8.0,8.0,2.0,3.0,4.0,2.0,4.0,4.0,0.0,6.0,6.0,1.0,4.0,0.0,0.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,0.0
5,1914,1950,747,892,1784,1,9,0,1914.0,1,180,11.841415931849784,3.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,5.0,1.0,13.0,14.0,2.0,3.0,4.0,0.0,2.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,1.0,3.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,4.0,8.0,4.0
7,2003,2003,764,764,1626,2,6,0,2003.0,2,474,12.075394321888057,3.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,3.0,5.0,1.0,12.0,15.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,3.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2004,2005,847,847,1948,2,8,1,2004.0,2,434,12.180754837545884,3.0,1.0,1.0,3.0,2.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,2005,2005,1141,1141,1141,1,6,0,2005.0,2,484,11.867097278690842,3.0,1.0,3.0,3.0,4.0,0.0,20.0,5.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,0.0
8,2006,2006,1476,1484,1484,2,6,1,2006.0,2,472,12.490875577231112,3.0,1.0,0.0,1.0,4.0,0.0,23.0,2.0,0.0,2.0,3.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2003,2003,884,884,1768,2,8,0,2003.0,2,543,12.323411137947407,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2007,2007,1689,1689,1689,2,7,0,2007.0,3,954,12.422505731952896,3.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,3.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
7,1974,1974,1053,1173,1173,2,6,2,1974.0,2,528,12.043553716032399,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,6.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,3.0
10,2006,2006,2076,2076,2076,2,7,1,2006.0,3,850,13.049792684569493,3.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
8,1929,1950,792,792,1517,1,7,2,1931.0,2,400,12.345834587905333,3.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,5.0,1.0,3.0,12.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1984,2003,585,1140,1868,3,7,1,1984.0,2,477,12.089538829274222,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,7.0,3.0,12.0,13.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,0.0
7,2005,2006,756,756,1553,2,6,0,2005.0,2,615,12.136186518066006,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
6,1976,1976,1012,1034,1034,1,6,0,1976.0,3,888,12.042965307660024,3.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,7.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1917,1950,735,1134,2058,1,8,1,1950.0,2,396,11.771436160121729,4.0,0.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,4.0,3.0,5.0,6.0,4.0,1.0,0.0,4.0,3.0,6.0,2.0,5.0,3.0,1.0,1.0,1.0,4.0,8.0,4.0
5,1950,1950,876,988,988,1,6,0,1950.0,1,276,11.686878772093667,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1968,1968,2110,2110,2110,2,8,2,1968.0,2,522,12.404923504275338,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2003,2003,1405,1405,1405,2,6,1,2003.0,2,478,12.053795210084596,3.0,1.0,0.0,3.0,0.0,0.0,16.0,2.0,4.0,2.0,1.0,12.0,15.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1968,1968,864,874,874,1,5,0,1968.0,1,288,11.77528972943772,3.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,8.0,4.0
7,1974,2003,1192,1516,2167,2,9,2,1974.0,2,518,12.591335046320818,3.0,1.0,0.0,3.0,4.0,0.0,24.0,2.0,0.0,5.0,1.0,13.0,14.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,4.0
7,2003,2004,746,760,1656,2,7,1,2003.0,2,397,12.016122061571728,3.0,1.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,5.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1931,1950,884,959,1367,1,6,1,1978.0,1,560,11.755871643580617,4.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,13.0,14.0,2.0,3.0,4.0,0.0,4.0,0.0,3.0,3.0,6.0,1.0,4.0,1.0,0.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1994,1994,1986,1987,1987,2,7,1,1994.0,2,691,12.616525295149378,3.0,1.0,0.0,3.0,0.0,0.0,15.0,2.0,0.0,2.0,3.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1922,1950,864,864,864,1,4,0,1978.5061638868744,0,0,11.511924964636645,3.0,1.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
7,2005,2005,856,1166,1166,2,5,0,2005.0,2,400,12.154779351142624,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,7.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1969,1969,1054,1054,1054,1,6,0,1969.0,2,460,11.925035115797062,3.0,1.0,3.0,3.0,2.0,0.0,12.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1999,1999,841,892,1675,2,7,1,1999.0,2,502,12.106252310247962,3.0,1.0,2.0,3.0,1.0,0.0,8.0,6.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1956,1956,1050,1050,1050,1,5,0,1956.0,1,338,11.766792188927278,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1957,1989,1104,1104,1788,1,8,2,1957.0,1,304,11.992260421644849,3.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1919,1950,764,1060,1824,1,8,1,1940.0,2,520,12.103486056755072,3.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,5.0,2.0,13.0,14.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,0.0,0.0,8.0,4.0
6,1998,1999,1405,1337,1337,2,5,0,1998.0,2,511,12.106252310247962,2.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,4.0,2.0,1.0,8.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,0.0,0.0
7,1999,1999,691,713,1452,2,6,0,1999.0,2,506,12.122147410592412,1.0,1.0,3.0,3.0,3.0,0.0,21.0,2.0,4.0,5.0,3.0,8.0,8.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1910,1950,925,964,1889,1,9,1,1960.0,1,308,11.711776323715394,4.0,1.0,0.0,0.0,4.0,0.0,17.0,1.0,1.0,4.0,3.0,13.0,14.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,0.0,1.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,0.0,2.0,8.0,4.0
9,2008,2009,2002,2018,2018,2,10,1,2009.0,3,746,12.84397135185964,3.0,1.0,0.0,1.0,4.0,0.0,23.0,2.0,0.0,2.0,3.0,11.0,5.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1935,1997,728,1968,3447,3,11,2,1982.0,3,1014,12.850554654108839,3.0,1.0,0.0,3.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,11.0,12.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
5,1958,1958,874,874,1524,1,7,0,1958.0,1,315,11.877568578558138,3.0,1.0,3.0,3.0,4.0,0.0,12.0,1.0,0.0,0.0,1.0,8.0,8.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,2.0,4.0,1.0,0.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
7,1979,1979,1332,1332,1524,0,4,1,1979.0,2,586,12.468436909997665,3.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0,2.0,5.0,9.0,10.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1968,1968,1489,1489,1489,2,7,1,1968.0,2,462,12.132156962580005,3.0,1.0,0.0,3.0,4.0,0.0,14.0,4.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1965,1965,935,935,935,1,5,0,1965.0,1,288,11.827736204810263,3.0,1.0,0.0,3.0,1.0,0.0,19.0,2.0,0.0,2.0,3.0,6.0,10.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1959,2006,1019,1357,1357,1,5,1,1959.0,1,312,12.083905011555967,3.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,7.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,0.0,6.0,2.0,2.0,2.0,5.0,5.0,2.0,0.0,8.0,4.0
5,1910,2003,661,661,1250,2,8,1,1985.0,2,552,11.842229212112828,3.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,13.0,15.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1948,1950,928,928,1920,2,10,0,1948.0,2,400,11.827736204810263,3.0,1.0,3.0,3.0,0.0,0.0,12.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,1.0,2.0,4.0,8.0,4.0
6,1972,1972,723,735,1395,1,6,1,1972.0,2,497,11.99535161421452,3.0,1.0,0.0,3.0,1.0,0.0,14.0,2.0,0.0,5.0,1.0,6.0,10.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1967,1976,1680,1724,1724,1,7,1,1967.0,2,480,12.195517131590657,3.0,1.0,0.0,3.0,1.0,0.0,14.0,2.0,0.0,7.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2002,2002,1128,1128,2031,2,7,1,2002.0,2,577,12.375815420117268,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1920,1950,698,698,1128,1,6,0,1980.0,2,528,11.133128103610641,0.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,3.0,6.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,0.0,0.0
7,2002,2002,1573,1573,1573,2,6,0,2002.0,2,544,12.332705296463539,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1990,1990,1309,1339,1339,2,6,1,1990.0,2,484,12.100712129872347,3.0,1.0,0.0,3.0,1.0,0.0,23.0,2.0,0.0,2.0,3.0,6.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,2.0,2.0,2.0,4.0,8.0,4.0
5,1977,2008,1040,1040,1040,2,5,0,1977.0,2,484,11.921718363171067,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1971,1971,912,912,1824,2,8,0,1978.5061638868744,0,0,11.842229212112828,3.0,1.0,3.0,2.0,0.0,0.0,11.0,2.0,2.0,5.0,4.0,8.0,15.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0,6.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
6,1919,1990,804,1699,2447,2,10,1,1969.0,1,336,12.037653993905211,3.0,1.0,3.0,3.0,4.0,0.0,18.0,1.0,0.0,0.0,1.0,13.0,15.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1939,1950,780,825,1412,1,6,1,1939.0,1,280,11.794337924408413,4.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,1.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1963,1963,1328,1328,1328,1,6,2,1963.0,2,528,11.870599909242044,3.0,1.0,3.0,3.0,4.0,0.0,14.0,1.0,0.0,2.0,3.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,5.0,1.0,4.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1964,1964,1624,1582,1582,2,7,0,1964.0,2,390,12.154779351142624,3.0,1.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,13.0,14.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,5.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,0.0,4.0,8.0,4.0
8,2000,2000,1501,1659,1659,2,5,1,2000.0,2,499,12.535376392672774,3.0,1.0,0.0,3.0,4.0,0.0,22.0,2.0,4.0,2.0,1.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
